kume,dosya,etiket,maske_alani,fallback,lfr_raw,p_raw,lfr_roi,p_roi,lfr_lung,p_lung
RSNA,60670c26-f00c-4139-973e-280d02a2d74d.dcm,1,0.20829010009765625,False,0.0,0.9999819993972778,0.0,0.9999852180480957,0.9620413780212402,0.9999855756759644
RSNA,18cded58-0cce-4b19-93de-48082a7b7d4c.dcm,1,0.20157623291015625,False,0.0,0.9999738931655884,0.18982507288455963,0.999970555305481,0.9757595062255859,0.9999783039093018
RSNA,e00c1966-e9d7-4845-bd26-1865226786df.dcm,1,0.31688690185546875,False,0.0,0.9999887943267822,0.0012081501772627234,0.9999872446060181,1.0,0.9999860525131226
RSNA,bb509940-e147-4ff1-806b-a82890182d5b.dcm,1,0.24701690673828125,False,0.0,0.9999756813049316,0.0,0.9999746084213257,0.941885769367218,0.999988317489624
RSNA,68c5169b-377b-4025-a26a-1e941a55a667.dcm,1,0.3168487548828125,False,0.050400253385305405,0.9999892711639404,0.0508916936814785,0.999981164932251,0.9859799742698669,0.9999886751174927
RSNA,7f9b4539-9cfb-49db-9d19-dea98ab6445f.dcm,1,0.2306060791015625,False,0.003591551911085844,0.999984622001648,0.0,0.9999860525131226,0.9852674603462219,0.9999895095825195
RSNA,3434889e-68e9-416d-bf95-ca21275eda5e.dcm,1,0.17028427124023438,False,0.01846984587609768,0.9999903440475464,0.103148452937603,0.9999902248382568,0.970561683177948,0.9999816417694092
RSNA,8b0cf414-03a7-499c-a080-cdc52003c84a.dcm,1,0.23431777954101562,False,0.0010334976250305772,0.0002021429390879348,0.04792274534702301,6.439613935071975e-05,0.9675614833831787,0.001091199810616672
RSNA,09875c3b-c520-4b08-89b0-a7a7299c37b2.dcm,1,0.17319107055664062,False,0.0073262848891317844,0.9998868703842163,0.11990288645029068,0.7832135558128357,0.9937826991081238,0.9999065399169922
RSNA,321dee3c-8bf0-44ed-a0b6-e951783b9508.dcm,1,0.24353408813476562,False,0.0,0.9999796152114868,0.0,0.999966025352478,0.9545177221298218,0.9999849796295166
RSNA,fe83e190-f2d6-4998-9f82-b1ccd5bcb863.dcm,1,0.25989532470703125,False,0.0007571676396764815,0.9999830722808838,0.012813068926334381,0.9999850988388062,0.90910404920578,0.9999887943267822
RSNA,76c05ccc-eaf3-467b-abae-7f8f1a4aa6c9.dcm,1,0.279022216796875,False,3.506750363158062e-05,0.9999920129776001,0.0,0.9999866485595703,0.95206218957901,0.999987006187439
RSNA,164e8e2e-f90c-41d8-a7ee-cfee6fef16b2.dcm,1,0.15431976318359375,False,0.0007036562310531735,0.9999366998672485,0.1318018138408661,0.9999856948852539,0.9793267250061035,0.9999887943267822
RSNA,c3a9863a-cbd5-44b9-975a-5978943490aa.dcm,1,0.14773178100585938,False,0.0,0.9999655485153198,0.002578678075224161,0.9999788999557495,0.9460957050323486,0.9999678134918213
RSNA,1101cedc-35e2-483c-9326-1f3232b88f06.dcm,1,0.15380096435546875,False,0.0031134849414229393,0.99997878074646,0.15607237815856934,0.9998739957809448,0.894206702709198,0.9999274015426636
RSNA,082fd63e-aec4-401a-822b-eb10d98b562c.dcm,1,0.19907760620117188,False,0.0,0.9999715089797974,0.03266817331314087,0.9999910593032837,0.9715821146965027,0.9999828338623047
RSNA,b623e856-e328-4396-a01c-4d6210c2dd53.dcm,1,0.27481842041015625,False,0.05091555044054985,0.99994957447052,0.0,0.999948263168335,0.9910691976547241,0.9999736547470093
RSNA,8782c8e0-8592-47e0-95df-ee8224d6dec8.dcm,1,0.282806396484375,False,0.0034997991751879454,0.9999916553497314,0.16268964111804962,0.9999876022338867,0.9938090443611145,0.9999886751174927
RSNA,c3b9b37a-812c-439e-913f-39e94b8ec870.dcm,1,0.15994644165039062,False,0.0040448810905218124,0.9999674558639526,0.0,0.9999865293502808,0.9835604429244995,0.9999558925628662
RSNA,46fa57be-eafb-4431-841c-3a9258139fe9.dcm,1,0.22914886474609375,False,0.002359909238293767,0.19773635268211365,0.0,0.00413874676451087,0.981781542301178,0.9959878325462341
RSNA,cd3ae8e4-09a2-4da8-a028-8b54b0b8591a.dcm,1,0.26131439208984375,False,0.0,0.9999877214431763,0.012749736197292805,0.9999823570251465,0.9276131391525269,0.9999812841415405
RSNA,b3dd5571-cf7a-4538-bb22-12ab1d62cc90.dcm,1,0.22679519653320312,False,0.003924172837287188,0.7016129493713379,0.0,0.026423251256346703,0.9383395314216614,0.17756414413452148
RSNA,f23907b3-9638-4986-b471-b4f2873f6504.dcm,1,0.247222900390625,False,0.0,0.9997082352638245,0.09676165878772736,0.9999473094940186,1.0,0.9952071309089661
RSNA,bad052e9-4ac1-4412-87cb-5cb92b55027b.dcm,1,0.18762969970703125,False,0.08919956535100937,0.999724805355072,0.08931709825992584,0.992561399936676,0.9842734336853027,0.9999725818634033
RSNA,17a26c7a-8bd6-494a-82af-c504a5a6a1bb.dcm,1,0.1519012451171875,False,0.0021474482491612434,0.9999567270278931,0.0,0.9999573230743408,0.9712637662887573,0.9999866485595703
RSNA,55ca872c-8c78-4f06-b0e2-718c2c200e54.dcm,1,0.23632049560546875,False,0.0,0.9999861717224121,0.0,0.9999874830245972,0.9356598854064941,0.99998939037323
RSNA,47ec2841-0ef0-4fa0-8678-732fb8d23db6.dcm,1,0.17913818359375,False,0.0,0.9999593496322632,0.0,0.9999698400497437,0.9804850816726685,0.9999654293060303
RSNA,f7446ce3-2bd4-48f1-a068-522b4f531c3f.dcm,1,0.21348953247070312,False,0.0,0.9999796152114868,0.0,0.9999681711196899,0.878798246383667,0.9999704360961914
RSNA,34985379-397f-4afb-9ca7-538cc629703b.dcm,1,0.2525596618652344,False,0.0,0.9999547004699707,0.0,0.9999833106994629,0.901581346988678,0.999945878982544
RSNA,b900d3e4-787b-44b3-9754-88f93db99c27.dcm,1,0.2736473083496094,False,0.0015897739212960005,0.999987006187439,0.014894918538630009,0.9999700784683228,0.9360453486442566,0.9999849796295166
RSNA,ceb849b4-5618-4c3b-b34a-6ef007ae2ba0.dcm,1,0.23975372314453125,False,0.0,0.9999736547470093,0.0,0.9999779462814331,0.9511077404022217,0.9856107234954834
RSNA,8d76ff2c-da0c-49dd-95cd-21d753f0495d.dcm,1,0.3142890930175781,False,0.0,0.999988317489624,0.002506215823814273,0.9999867677688599,0.9687708616256714,0.9999877214431763
RSNA,ff40a703-b1db-48d5-a176-0b50763f9a0a.dcm,1,0.13890838623046875,False,0.0,0.9999887943267822,0.0,0.9999890327453613,0.8942251801490784,0.99998939037323
RSNA,f743c21e-5876-460b-bbd6-2e2dcca41baa.dcm,1,0.2664642333984375,False,0.0,0.999982476234436,0.26770275831222534,0.9999790191650391,0.9855945110321045,0.9999905824661255
RSNA,3cbd12c8-6302-43b1-a28c-fcc892540c2e.dcm,1,0.15305709838867188,False,0.0,0.9999843835830688,0.0,0.9999879598617554,0.9503993988037109,0.9999899864196777
RSNA,d9ceeda5-836a-40a9-b517-49921ec60490.dcm,1,0.23006439208984375,False,0.0,0.9999895095825195,0.0,0.9999889135360718,0.8395977020263672,0.9999892711639404
RSNA,33b759a7-cc42-4d7e-8f54-c1a32b389674.dcm,1,0.2938385009765625,False,0.006859348621219397,0.9999797344207764,0.0005042572156526148,0.9999818801879883,0.9487699866294861,0.9999700784683228
RSNA,2673d0ba-ab94-4aac-8a9f-1599818c2c12.dcm,1,0.2004852294921875,False,0.028620721772313118,0.999950647354126,0.01561002992093563,0.9999481439590454,0.9418773651123047,0.9999866485595703
RSNA,82054420-6a12-4690-ae52-9d3be158499c.dcm,1,0.235931396484375,False,0.0,0.9999902248382568,0.013290111906826496,0.9999887943267822,0.9809176921844482,0.9999815225601196
RSNA,a6c2fa0d-7cd9-4a0f-a40d-770943f06072.dcm,1,0.3411865234375,False,0.0,0.9999920129776001,0.0021923661697655916,0.9999836683273315,0.9527504444122314,0.9999836683273315
RSNA,b489923b-d8be-4e8d-8620-bea0343a2f67.dcm,1,0.18410491943359375,False,0.021774470806121826,0.9998488426208496,0.033652134239673615,0.9999474287033081,1.0,0.9999639987945557
RSNA,7a32a64b-a415-4585-a110-981b913ac959.dcm,1,0.17754364013671875,False,0.0,0.999982476234436,0.0,0.9999833106994629,0.9868766069412231,0.9999862909317017
RSNA,38c5dfe6-dcca-4bfd-85c1-f3868ab37c6a.dcm,1,0.22469711303710938,False,0.0,0.9997844099998474,0.33242398500442505,0.999970555305481,0.9875980615615845,0.9999827146530151
RSNA,6a778bf7-2bbd-4804-9d81-38eca7019ffe.dcm,1,0.18988800048828125,False,0.0,0.9999798536300659,0.0008291437407024205,0.9999890327453613,0.929328441619873,0.9999854564666748
RSNA,1ba253cb-105f-4250-80bf-be5565bd359c.dcm,1,0.3402557373046875,False,0.12919434905052185,0.9999886751174927,0.14441044628620148,0.9999858140945435,0.921798050403595,0.9999842643737793
RSNA,a46cc8cc-8314-443f-a7b6-c16eb68a4a3f.dcm,1,0.17415618896484375,False,0.0,0.9999220371246338,0.0,0.9999797344207764,0.9801796078681946,0.9999772310256958
RSNA,f149b26e-035e-4f7b-b55b-016334772d2b.dcm,1,0.1986846923828125,False,0.0368756502866745,0.9999779462814331,0.27082183957099915,0.999976396560669,0.9832103252410889,0.9999791383743286
RSNA,9de4153d-5383-4dc7-977c-e064fb2734c7.dcm,1,0.22066497802734375,False,0.0,0.9999881982803345,0.0016418894520029426,0.9999796152114868,0.9677983522415161,0.9999881982803345
RSNA,f26f795e-e989-40ce-a076-5763295ce46b.dcm,1,0.17242813110351562,False,0.0015628213295713067,0.9999774694442749,0.0,0.9999874830245972,0.8984268307685852,0.9999873638153076
RSNA,ae50eb15-92f5-4a90-912c-20a8cc745be0.dcm,1,0.22385406494140625,False,0.0,0.9999839067459106,0.0,0.9999693632125854,0.9566903114318848,0.9999613761901855
RSNA,ad69b71d-7005-4f1e-a6d8-27d84106c9af.dcm,1,0.21837615966796875,False,0.0008445489220321178,0.9967159032821655,0.015163739211857319,0.9986405968666077,1.0,0.9879641532897949
RSNA,15ea3d73-122d-4273-83e0-01f62d801ca7.dcm,1,0.3121452331542969,False,0.0,0.630926787853241,5.351083382265642e-05,0.9855485558509827,0.9899005889892578,0.9999746084213257
RSNA,21afc084-1c98-42f5-b767-edb5cb8f2884.dcm,1,0.22589874267578125,False,0.0,0.9999568462371826,0.15116408467292786,0.9999727010726929,0.9764608144760132,0.999987006187439
RSNA,bd8f8b0b-a89b-42f5-b92c-c0a152c6c1f2.dcm,1,0.262359619140625,False,0.02541431412100792,0.9999877214431763,0.0,0.9999821186065674,0.9689035415649414,0.9999797344207764
RSNA,3df3ed06-02ba-49b0-9c46-d146e71cad5d.dcm,1,0.193572998046875,False,0.0,0.999984622001648,0.06906051933765411,0.9999556541442871,0.9813856482505798,0.9999802112579346
RSNA,a7a95de8-1075-49df-a0ed-edc1baca084d.dcm,1,0.18432998657226562,False,0.0004791594692505896,0.9999632835388184,0.005099220667034388,0.9997888207435608,0.9918545484542847,0.9999715089797974
RSNA,1acc13bc-a199-49bf-8360-c20314fd85fd.dcm,1,0.1629791259765625,False,0.0,0.9999741315841675,0.002806670032441616,0.9999710321426392,0.979157030582428,0.9999738931655884
RSNA,6d2371e4-f8cd-4f6f-bf9e-1e8773b3960a.dcm,1,0.2591056823730469,False,0.0,0.9999884366989136,0.03882728889584541,0.9999903440475464,0.8272794485092163,0.9999877214431763
RSNA,fdfce1ff-203e-4b23-a360-3803558a7f7a.dcm,1,0.20165252685546875,False,0.11539559066295624,0.9999821186065674,0.03847630321979523,0.9997039437294006,0.9966064095497131,0.999923825263977
RSNA,f6bd4ebd-efbc-4315-b67f-19ed7610b2d2.dcm,1,0.34566497802734375,False,0.004765906371176243,0.9999839067459106,0.043283089995384216,0.9999727010726929,0.9917643666267395,0.9999902248382568
RSNA,36898db8-3570-4740-a396-aaf6cee6b7a1.dcm,1,0.24772262573242188,False,0.0,0.9999854564666748,0.0,0.9999784231185913,0.9106003046035767,0.9999871253967285
RSNA,b565e2e7-cc3d-4fd3-8354-0ad7655f6200.dcm,1,0.25191497802734375,False,0.0072244866751134396,0.9999109506607056,0.0,0.9999430179595947,0.9749501347541809,0.999983549118042
RSNA,876bef9f-d3c8-46e3-bb6a-15d36dce2c21.dcm,1,0.19395065307617188,False,0.0,0.9999396800994873,0.0009055677801370621,0.9998923540115356,0.9948006868362427,0.9999873638153076
RSNA,0ccff729-ee71-4a5f-ad01-ce12ab162afa.dcm,1,0.18465423583984375,False,0.0,0.9999721050262451,0.0,0.9999569654464722,0.9551953673362732,0.9998723268508911
RSNA,e3884258-8083-4b8e-b952-9adc91a7f0f3.dcm,1,0.18120956420898438,False,0.0025238958187401295,0.9999669790267944,0.0,0.9999910593032837,0.983994722366333,0.9999892711639404
RSNA,34e283d8-3c14-4d47-8882-fb53ec242f87.dcm,1,0.2359619140625,False,0.003608857514336705,0.9999828338623047,0.0,0.9999904632568359,0.9696494936943054,0.99998939037323
RSNA,ecc176d8-c3c7-43d8-bcd8-355bbfb84971.dcm,1,0.2670860290527344,False,0.0,0.9999434947967529,0.0,0.9999710321426392,0.9769482612609863,0.9999877214431763
RSNA,759f55b1-8bd3-4695-a4ac-6ad6336abaed.dcm,1,0.20677947998046875,False,0.002141895005479455,0.9999622106552124,0.24686932563781738,0.9999852180480957,0.9888479113578796,0.9999761581420898
RSNA,3b0e8d0a-230a-4483-96c9-d91bb17be632.dcm,1,0.2779197692871094,False,0.0,0.9999889135360718,0.019854029640555382,0.9999899864196777,0.9690434336662292,0.9999856948852539
RSNA,0bbb1ff7-dba6-4d5b-affe-b3ca0050d965.dcm,1,0.22570419311523438,False,0.0,0.9999775886535645,0.0,0.9999699592590332,0.9814804196357727,0.9999837875366211
RSNA,adf7e674-fb5f-4f3c-a302-961d784bdd48.dcm,1,0.19876480102539062,False,0.0,0.9999821186065674,0.0,0.9999822378158569,0.977493405342102,0.999977707862854
RSNA,67ce8121-c2fd-493a-ae78-f256b3c1b0f0.dcm,1,0.21849822998046875,False,0.0,0.9999514818191528,0.09751242399215698,0.9999732971191406,0.974224328994751,0.9999910593032837
RSNA,660413b7-c06e-4194-9157-be698934cbcc.dcm,1,0.1676177978515625,False,0.014916461892426014,0.9999821186065674,0.02772977016866207,0.9999634027481079,0.9493014812469482,0.9999850988388062
RSNA,acacd8c0-68d9-4ff7-ae58-80021e4e08de.dcm,1,0.25113677978515625,False,0.0,0.999984860420227,0.0,0.9999662637710571,0.9881871938705444,0.9999841451644897
RSNA,06089341-a69b-4777-817b-041be894b436.dcm,1,0.16950225830078125,False,0.0,0.9999557733535767,0.02666539140045643,0.9999642372131348,0.9298418760299683,0.9999170303344727
RSNA,2d519447-4bcf-42ad-bb28-cf051b649fff.dcm,1,0.3089714050292969,False,0.0,0.9999840259552002,0.2295089215040207,0.9999818801879883,0.9555025696754456,0.9999866485595703
RSNA,7ebeb647-d104-412c-a202-247b650f7cc0.dcm,1,0.2920379638671875,False,0.0,0.9999748468399048,0.02083360031247139,0.9999879598617554,0.9677269458770752,0.9999711513519287
RSNA,bac5d49a-c506-4db8-b9e6-e3bec2f8abdd.dcm,1,0.2658805847167969,False,0.14056269824504852,0.9999517202377319,0.1390647441148758,0.9999668598175049,0.9663286209106445,0.9999685287475586
RSNA,5d36ee43-66c6-4d3c-a3ce-9a82b054b773.dcm,1,0.29041290283203125,False,0.0,0.9999669790267944,0.0,0.9999803304672241,0.9764177203178406,0.9999812841415405
RSNA,53872ba6-efa0-456f-80bd-bdb4ed66fc59.dcm,1,0.24946212768554688,False,0.0,0.9999858140945435,0.0015110584208741784,0.999976634979248,0.9640030860900879,0.999957799911499
RSNA,b7f73ec9-32a6-4b6d-8cf7-0ea7af92db07.dcm,1,0.3253326416015625,False,0.0,0.9999799728393555,0.010703437961637974,0.9999873638153076,1.0,0.9999806880950928
RSNA,50ddf7a6-1051-41ec-b2c1-b2f9aa46d7c8.dcm,1,0.22577285766601562,False,0.0,0.9999878406524658,0.13222680985927582,0.9999911785125732,0.9991949200630188,0.9999876022338867
RSNA,ab9faaf2-1f9c-49fd-9148-1ae56b695fae.dcm,1,0.1242523193359375,False,0.01773977093398571,0.9999499320983887,0.25001364946365356,0.9999758005142212,0.9732703566551208,0.999981164932251
RSNA,9f2e86d5-cf74-4c4f-84f9-c9e842c8ef0d.dcm,1,0.21439361572265625,False,0.003650516737252474,0.9999732971191406,0.0,0.9998528957366943,1.0,0.997550904750824
RSNA,b47eb868-a03a-48d2-91ad-ba8112b7015c.dcm,1,0.172821044921875,False,0.0,0.9999765157699585,0.0,0.999974250793457,0.8259258270263672,0.9999563694000244
RSNA,41ec1c4d-4c6d-41be-a305-bb43da76ac27.dcm,1,0.18381500244140625,False,0.00036337546771392226,0.9998443126678467,0.0,0.9997947812080383,0.9502544403076172,0.9999750852584839
RSNA,847f25e9-6983-4c5f-a1e6-f3629557f1a3.dcm,1,0.41284942626953125,False,0.24972359836101532,0.9999909400939941,0.26290810108184814,0.9999849796295166,0.995189368724823,0.9999876022338867
RSNA,dcba2f1b-d117-4c79-b329-6446bc21b45f.dcm,1,0.18960189819335938,False,0.0,0.9999886751174927,0.06445852667093277,0.9999874830245972,0.9821709394454956,0.9999889135360718
RSNA,8fac10c1-1b23-447b-9169-ea50cae270c2.dcm,1,0.2342376708984375,False,0.0,0.9802830219268799,0.0022670256439596415,0.010515904985368252,0.9651270508766174,0.999984860420227
RSNA,3c0f1edd-10c2-46da-a01c-a151aa88f2df.dcm,1,0.2680244445800781,False,0.0,0.9999827146530151,0.0,0.999987006187439,1.0,0.9999864101409912
RSNA,ab83b236-6625-4c80-80b7-00a00a71c9d9.dcm,1,0.20377349853515625,False,0.006939379032701254,0.9999659061431885,0.0,0.9999685287475586,0.970353901386261,0.9999810457229614
RSNA,06327569-4e4f-4fdc-a116-db367c079669.dcm,1,0.19027328491210938,False,0.005186523776501417,0.00045529071940109134,0.005539199337363243,0.00018531865498516709,0.8581361174583435,0.0018332162871956825
RSNA,33d2956a-0501-471e-847f-ef9a0f4a18d2.dcm,1,0.20079421997070312,False,0.0,0.9999305009841919,0.0,0.9999220371246338,0.9385963082313538,0.9999086856842041
RSNA,e1f97b99-23fc-4fb8-a960-b9e26f2920a7.dcm,1,0.14919281005859375,False,0.0018140346510335803,0.9999827146530151,0.020223548635840416,0.9999762773513794,0.981688380241394,0.9999717473983765
RSNA,08b1c32d-e070-4a2c-9d75-f41055b7273b.dcm,1,0.28365325927734375,False,0.0,0.9999825954437256,0.0,0.9999895095825195,0.8697011470794678,0.9999381303787231
RSNA,bb6164ee-9b30-4b94-85ca-5f9d94b2ce4a.dcm,1,0.180145263671875,False,0.0,0.9998862743377686,0.0,0.9999806880950928,0.9377924799919128,0.9999892711639404
RSNA,349f45a5-625e-4332-9f9e-93c781f9dacf.dcm,1,0.2156219482421875,False,0.002292011631652713,0.9999810457229614,0.0,0.9999521970748901,0.963672399520874,0.9999430179595947
RSNA,9d33381f-6428-462c-a2bf-2b87d276f0eb.dcm,1,0.18002700805664062,False,0.0015336348442360759,0.9999794960021973,0.0006920070736669004,0.9999872446060181,1.0,0.9999833106994629
RSNA,25c7d4f1-d16e-4fba-9155-8f79a396aa81.dcm,1,0.28314208984375,False,0.0,0.9999860525131226,0.07424512505531311,0.999990701675415,0.8250990509986877,0.9999891519546509
RSNA,a94f400d-d742-49a8-9821-f0028c807a5e.dcm,1,0.14935302734375,False,0.0,0.9999611377716064,0.0,0.9999802112579346,0.9441037178039551,0.9999632835388184
RSNA,3fdcd01b-1029-40c9-be8a-a72876d0323b.dcm,1,0.2495269775390625,False,0.0,0.9999874830245972,0.37082281708717346,0.99998939037323,0.9997227787971497,0.9999872446060181
RSNA,b7de17b0-c8a4-4d97-bc40-a13387bea4ef.dcm,1,0.222869873046875,False,0.0002945372834801674,0.9999741315841675,0.0009966955985873938,0.99997878074646,0.9574405550956726,0.9999866485595703
RSNA,aa1ab66a-081e-4c5f-a6b8-791a5182466e.dcm,1,0.14989471435546875,False,0.0,0.9999773502349854,0.0,0.9999871253967285,0.9987773895263672,0.999985933303833
RSNA,8a5bf4fb-a18a-4dd3-b611-10ef3cc79b19.dcm,1,0.2531585693359375,False,0.0,0.9650691747665405,0.003045008983463049,0.6653137803077698,0.9956915974617004,0.9999892711639404
RSNA,01fa0f5e-00c3-41cb-b5c7-10600c8633ae.dcm,1,0.14405441284179688,False,0.07006217539310455,0.886055588722229,0.09871769696474075,0.11193511635065079,0.9764978885650635,0.9999599456787109
RSNA,8a504f1d-b42c-4328-8571-f4e0a8e0fb5a.dcm,1,0.17019271850585938,False,0.0,0.999975323677063,0.0,0.9999849796295166,0.964424729347229,0.9999829530715942
RSNA,be2edd9b-3f12-4399-bec5-9371c8920a29.dcm,1,0.12874603271484375,False,0.0,0.9999463558197021,0.0,0.9999805688858032,0.8952391743659973,0.9999891519546509
RSNA,35ab0be2-1772-4ef7-b8f9-45e5e371ac11.dcm,1,0.2166748046875,False,0.0,0.9999366998672485,0.0,0.999985933303833,0.9510053396224976,0.9999896287918091
RSNA,4b1252a3-8860-4d93-bc5d-c209f3d6e181.dcm,0,0.24435806274414062,False,0.0,0.9989482760429382,0.0,0.9997692704200745,0.9787144660949707,0.999953031539917
RSNA,ec755d65-c3e4-427f-b7fc-7a596cf8fbb2.dcm,0,0.14741134643554688,False,0.0021674432791769505,0.9953626394271851,0.0,0.00351059902459383,0.9225713014602661,0.9989932179450989
RSNA,6a3a3e2d-6b76-44b0-8426-cd1fdccd2a71.dcm,0,0.2668876647949219,False,0.004267752170562744,0.5585527420043945,0.21346019208431244,0.00014091480989009142,0.9464641213417053,0.00018509403162170202
RSNA,3a19bdf2-b88b-4414-97bd-b24d79cdd53d.dcm,0,0.231781005859375,False,0.0,0.029834739863872528,0.0,0.0010924835223704576,0.9945739507675171,0.0020308278035372496
RSNA,9693f4cd-6af5-4736-ab7a-7a186c13a046.dcm,0,0.23880767822265625,False,0.0,9.181283530779183e-05,0.0,8.459876698907465e-05,0.938503623008728,3.1576921173837036e-05
RSNA,45f5be4c-3a09-42e2-a9aa-beaa6ec22039.dcm,0,0.20697402954101562,False,0.0,0.0011255431454628706,0.0,8.5847670561634e-05,0.9847517609596252,0.0008338323095813394
RSNA,ac39f865-a23c-4f83-b174-da88497fb3f8.dcm,0,0.2651214599609375,False,0.07247502356767654,0.0015102970646694303,0.30710986256599426,0.0002941898419521749,0.9905282258987427,0.9657612442970276
RSNA,dfb3503f-c122-40de-a21a-ed4e0397afdd.dcm,0,0.2644081115722656,False,0.0,0.0001654152147239074,0.0,5.412245445768349e-05,0.7453998327255249,0.00015333386545535177
RSNA,7670693d-7f1d-4045-8d61-77a68bb58e91.dcm,0,0.13028717041015625,False,0.0,0.9998301267623901,0.003429401433095336,0.9961318969726562,0.8063980937004089,0.9998130202293396
RSNA,c99e4ca2-87c7-46a3-b741-77e9bf50218e.dcm,0,0.1786041259765625,False,0.0035496025811880827,0.000398958392906934,0.0,0.024058669805526733,0.9645575881004333,0.0809134989976883
RSNA,8d874b22-aa70-4680-9316-bc53f777b887.dcm,0,0.256866455078125,False,0.004671589005738497,0.002292997669428587,0.01608562283217907,0.00020386734104249626,1.0,8.88675422174856e-05
RSNA,aa73e2f4-ac19-44e9-9798-b44811e04f01.dcm,0,0.2797431945800781,False,0.0031485522631555796,8.347263792529702e-05,0.021517198532819748,3.0789517040830106e-05,0.8091417551040649,9.566435619490221e-05
RSNA,42b76231-32dc-4ed6-85f0-2ceaac56cc68.dcm,0,0.3915748596191406,False,0.0,0.09991739690303802,0.0,7.689550693612546e-05,0.8225948810577393,0.00023537404194939882
RSNA,0c861344-c755-4072-ab28-1d29be4949f5.dcm,0,0.32604217529296875,False,0.0,0.0004698821867350489,0.0,0.0001474288001190871,0.9171820282936096,0.008096559904515743
RSNA,66f1c67a-5e4b-4004-951a-59fa33c38552.dcm,0,0.2480621337890625,False,0.0,0.18519245088100433,0.0,0.0008849114528857172,0.8771496415138245,0.004033431876450777
RSNA,c44c6b39-ad2c-4b37-bd08-4b3ab81166a8.dcm,0,0.2828216552734375,False,0.0,0.0003623036318458617,0.0,0.00029539107345044613,0.9994188547134399,0.0003021190350409597
RSNA,9f5fbcfa-4e19-4fe4-991c-fe385baff790.dcm,0,0.3923377990722656,False,0.018873555585741997,0.9983137845993042,0.0500793419778347,0.1474153697490692,0.9703909754753113,0.9998862743377686
RSNA,fab24daa-03a0-48da-a402-c3363abcb880.dcm,0,0.3135108947753906,False,0.003831388894468546,0.00045165413757786155,0.023687617853283882,0.00016046564269345254,0.9436551332473755,0.00018261281365994364
RSNA,c252b18a-102c-463c-96e7-5c48dede71dd.dcm,0,0.1772918701171875,False,0.0,0.9999161958694458,0.0,0.9738374948501587,0.8884099721908569,0.9861228466033936
RSNA,f473e66c-9d8e-4a04-bc05-f3359d5b014d.dcm,0,0.3289909362792969,False,0.06950061023235321,0.0002004030829994008,0.021166086196899414,0.00012479870929382741,1.0,0.7758863568305969
RSNA,d05b6b06-c177-4411-9cbb-5d5b91e2ae40.dcm,0,0.29950714111328125,False,0.0,0.00016710005002096295,0.0,0.00016375955601688474,0.8672536015510559,9.470333316130564e-05
RSNA,a694ac65-d011-4e71-b6f8-653258278b3f.dcm,0,0.3366050720214844,False,0.0,0.0019852707628160715,0.0,0.00038166684680618346,0.9450511336326599,0.000963754893746227
RSNA,5ed0a141-2878-44e3-983b-bc51928f7e65.dcm,0,0.24354171752929688,False,0.0,0.9870510101318359,0.0,0.9994720816612244,0.9325414896011353,0.9999679327011108
RSNA,15da61c5-38ac-4490-a468-91e67f295825.dcm,0,0.2534828186035156,False,0.0,0.0003148050745949149,0.0,6.804935401305556e-05,0.9754934310913086,0.00014808523701503873
RSNA,e174c31d-dde0-452d-8a39-5f13accfa4b2.dcm,0,0.21578598022460938,False,0.0,0.9999555349349976,0.1276009976863861,0.9998518228530884,0.9620304703712463,0.9999334812164307
RSNA,e5fbeafc-202a-4719-a4a2-e19dc5a81d9f.dcm,0,0.21557998657226562,False,0.0,0.9999905824661255,0.3377513289451599,0.9999910593032837,0.9467148184776306,0.9999862909317017
RSNA,30a6c166-dda2-4b92-aac8-c118fa32cbd4.dcm,0,0.2951507568359375,False,0.0,0.010594888590276241,0.0,7.686104800086468e-05,0.9360514879226685,4.749450090457685e-05
RSNA,88510d89-5d17-4e12-8e60-77721bb40966.dcm,0,0.3029327392578125,False,0.0016048828838393092,0.8402170538902283,0.020100794732570648,0.999887228012085,0.9787843823432922,0.9999061822891235
RSNA,7307072e-18a7-4a88-a45e-44702e1b63ee.dcm,0,0.3209228515625,False,0.06348543614149094,0.999943733215332,0.06376815587282181,0.999576985836029,0.9532594680786133,0.9999698400497437
RSNA,8af22f72-b737-4335-8f3d-bdc08cd3c462.dcm,0,0.2081451416015625,False,0.004947867710143328,0.9997697472572327,0.03214710205793381,0.9999129772186279,0.9791097640991211,0.3350297808647156
RSNA,d656b7a1-1ba1-4ee8-ac6a-71fb8e610548.dcm,0,0.3118400573730469,False,0.0,0.03283160924911499,0.008830971084535122,0.00036916861427016556,0.94716477394104,0.0001676009560469538
RSNA,51e7b3a0-60c7-4dc1-83d6-93eb441a93d2.dcm,0,0.2504539489746094,False,0.0,0.002969518769532442,0.0,0.000214808460441418,0.8426553010940552,0.03279026597738266
RSNA,7bb751e1-6d7d-4640-b48e-fb1ea39b0ad9.dcm,0,0.18060302734375,False,0.03682498633861542,0.996068000793457,0.04436661675572395,0.07542475312948227,0.9555997848510742,0.004529672209173441
RSNA,dd53ca39-9356-470c-b7e5-fa204a2de17f.dcm,0,0.15618515014648438,False,0.007305554114282131,0.9999207258224487,0.038491904735565186,0.13871216773986816,0.9410789608955383,0.9987459182739258
